"id","name","ownerID","ofClientsYears","activeProgramCohort","programCohortHistory","alternateAccountName","annualBudgetMostRecent","billingAddressCity","billingAddressCountry","billingAddressGeocodeAccuracy","billingAddressLatitude","billingAddressLongitude","billingAddressPostalCode","billingAddressState","billingAddressStreet","bipocHeadOfOrg","bipocPctOfBoard","bipocPctOfSrLeaders","bipocPctOfStaff","caseStudyStatus","caseType","countOfProgrammEngagements","fullTimeStaffRangeCount","fullTimeStaffRange","highestStageValue","directoryTags","SMAccountID","mostRecentPEState","mrp","parentID","serviceDelivery","type","createdDate","createdBy","lastModifiedDate","lastModifiedBy","systemModstamp","daysSinceLastActivity"
"0014T00000Y2cmjQAB",Alum Rock Counseling Center,"0054T000001jUQ7QAM",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Nonprofit,"2022-12-01 21:20:05","0054T000001jUQ7QAM","2022-12-02 10:00:21","00515000006O7O1AAK","2022-12-10 16:24:23",123.00
"0014T00000Y2cQaQAJ",Housing Solutions Landlord Tenant Resource Center,"0054T000001swLnQAI","3500",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,2694235.0,Tulsa,US,Address,36.1541980,-95.9467460,"74104",OK,"2915 E 5th Street, Suite 205",No,,,,,,1.00,30.00,"21-40",0.10,"Human services information,Housing,Homeless","194732215",Active,0,,One time drop in,Nonprofit,"2022-10-27 20:48:13","0054T000001iAkzQAE","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:19",0.00
"0014T00000Y2CTuQAN",The Academy of Television Arts and Sciences Foundation,"0054T000001joVwQAI","80",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",Television Academy Foundation,5000000.0,North Hollywood,US,Address,34.1661270,-118.3744680,"91601",CA,"5220 Lankershim Boulevard",,,70.0,50.0,,,1.00,15.00,"10-20",3.00,"Arts,Film,Arts services,Education,Mentoring","194914747",Active,0,,Cohort,Nonprofit,"2022-11-14 00:50:57","0054T000001jUQ7QAM","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-11 22:39:07",13.00
"0014T00000Y2ctzQAB",GRID Alternatives,"0051C000007hJl7QAE","2937",,() 2023 R1 Premium(Postponed) 2023 R2 Premium(Postponed) 2024 R1 Premium(Accepted),,80000000.0,"Oakland,",US,Address,37.8466090,-122.2864720,"94608",CA,"1171 Ocean Ave. Suite 200,",No,,,,,,0.00,402.00,>100,0.10,"Environment,Environmental justice,Energy","194249332",Accepted,0,,Repeated drop in,Nonprofit,"2022-10-03 20:24:38","0054T000001jUQ7QAM","2023-04-12 16:24:10","0051C000008XsOpQAK","2023-04-12 16:24:10",7.00
"0014T00000Y2CuHQAV",Restore NYC Inc.,"0054T000001swLsQAI","325",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,5200000.0,New York,US,Address,40.7563330,-73.9803300,"10036",NY,"20 W 46th St, Suite 2B",Not Sure,,70.0,69.0,,,1.00,28.00,"21-40",0.20,"Women,Trauma,Housing,Counseling,Case Management","194007607",Active,0,,Repeated drop in,Nonprofit,"2022-11-22 22:54:36","0054T0000025KzZQAU","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:19",0.00
"0014T00000Y2cVzQAJ",Latinos United for a New America,"0054T000001swLiQAI","3000",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",Latinos United for a New America (LUNA),1200000.0,San Jose CA,US,Address,37.3386110,-121.8426900,"95122",CA,"1692 Story Rd  ste. 221",Yes,99.9,99.9,99.9,,,1.00,8.00,<10,0.10,"Justice rights,Latinos,Immigrants","193937068",Active,0,,Cohort,Nonprofit,"2022-12-01 19:29:28","0054T0000025KzZQAU","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:21",0.00
"0014T00000Y2cx3QAB",Madison Strategies Group,"0051C000007hJl7QAE","250",a054T00000B1UAlQAN,"2023 R1 Premium(Active)","New Workforce Directions, Inc",4436871.0,Tulsa,US,Address,36.1487380,-95.9839610,"74120",OK,"907 S Detroit Ave Suite 210",No,25.0,57.0,,,,1.00,28.00,"21-40",0.10,"Employment,Workforce Development,Training,Under-employed,Education,Low Income,Underserved","193593563",Active,0,,Cohort,Nonprofit,"2022-05-12 16:52:00","0054T000001iAkzQAE","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:19",0.00
"0014T00000Y2cXWQAZ",San Jose Public Library Foundation,"0054T000001ibDAQAY","5000",a054T00000B1UAmQAN,"2023 R1 Online+(Active)",San Jose Public Library Foundation,12168887.0,San Jose,US,Zip,37.1733000,-121.8174000,"95161",CA,P.O. Box 611540,No,40.0,33.0,60.0,,,1.00,10.00,"10-20",0.10,"Education,Education services,Advocacy,Libraries,Underserved","194145840",Active,0,,Repeated drop in,Nonprofit,"2022-12-01 19:40:53","0054T0000025KzZQAU","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:25",0.00
"0014T00000Y2czJQAR",Pathfinders,"0051C000008qScWQAU","750",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",Pathfinders,1934530.0,Ft Worth,US,Address,32.7239480,-97.4290550,"76116",TX,"6550 Camp Bowie Blvd",No,40.0,33.0,53.0,,,1.00,15.00,"10-20",1.10,"Family services,Experiencing poverty,Mentoring,Financial Education,Low Income","194036168",Active,0,,Cohort,Nonprofit,"2022-07-07 19:09:21","0054T000001jUQ7QAM","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:19",0.00
"0014T00000Y2d0vQAB",Indian Health Center of Santa Clara Valley,"0054T000001swLiQAI","20000",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,36000000.0,San Jose,US,Address,37.3016570,-121.9141850,"95125",CA,"1333 Meridian Ave",,,,,,,1.00,265.00,>100,0.10,"Out-patient medical care,Native,Dental Care,Counseling,Low Income,Underserved","194147812",Active,0,,Repeated drop in,Nonprofit,"2022-11-17 20:19:21","0054T000001jUQ7QAM","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:19",0.00
"0014T00000Y2dl4QAB",Daly City Peninsula Partnership Collaborative,"0054T000001szqtQAA","9000",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",Daly City Partnership,2700000.0,Daly City,US,Address,37.6956150,-122.4542180,"94014",CA,"725 Price Street",Yes,38.0,70.0,80.0,,,1.00,23.00,"21-40",0.20,"Basic and emergency aid,Homeless,Rent/utility assitance,Education,Preschool,Mental health care","194616456",Active,0,,Repeated drop in,Nonprofit,"2022-12-01 23:14:55","0054T0000025KzZQAU","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:21",0.00
"0014T00000Y2dvEQAR",Latina Coalition of Silicon Valley,"0054T000001swLxQAI","315",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,472700.0,San Jose,US,Address,37.3328220,-121.9128360,"94111",CA,"1346 The Alameda Ste 7-293",Yes,99.9,99.9,99.9,,,1.00,4.00,<10,0.10,"Community improvement,Latinos,Training,Advocacy,Leadership development,Women","194518344",Active,0,,Cohort,Nonprofit,"2022-11-07 21:56:03","0054T000001k34NQAQ","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:19",0.00
"0014T00000Y2eFhQAJ","1Hood Media","0054T0000025KzZQAU","500",,() 2023 R1 Premium(Rejected),"1Hood Media",1000000.0,Pittsburgh,US,Address,40.4558370,-79.9525400,"15213",PA,"460 Melwood Ave, Suite 207",Yes,83.0,99.9,99.9,,,0.00,7.00,<10,,,,Rejected,0,,Cohort,Nonprofit,"2022-11-07 21:56:03","0054T000001k34NQAQ","2023-02-24 20:49:52","0051C000008XsOpQAK","2023-02-24 20:49:52",116.00
"0014T00000Y2fvFQAR",EdVenture Children's Museum,"0054T000001jUQ7QAM",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Nonprofit,"2022-12-02 19:37:12","0054T000001jUQ7QAM","2022-12-03 10:01:05","00515000006O7O1AAK","2022-12-03 10:01:05",131.00
"0014T00000Y2FZpQAN",Amachi Pittsburgh,"0054T000001joW1QAI","25",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,1189064.0,Pittsburgh,US,Address,40.4372030,-79.9805010,"15219",PA,"1830 Forbes Avenue",Yes,40.0,75.0,78.0,,,1.00,10.00,"10-20",0.10,"Youth,Parents,Formerly incarcerated","194261370",Active,0,,Cohort,Nonprofit,"2022-11-07 21:56:03","0054T000001k34NQAQ","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-11 22:39:07",15.00
"0014T00000Y2g2GQAR",Mendelssohn Club of Philadelphia,"0054T000001szqZQAQ","130",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",Mendelssohn Chorus of Philadelphia,500000.0,Philadelphia,US,Address,39.9375090,-75.1508370,"19147",PA,"416 Queen Street",No,20.0,0.0,34.0,,,1.00,1.00,<10,0.10,"Arts,Performing arts,Music","194019861",Active,0,,Cohort,Nonprofit,"2022-12-02 20:17:32","0054T0000025KzZQAU","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:21",0.00
"0014T00000Y2gDVQAZ",Impact Charitable,"0054T000001ibDAQAY","820",a054T00000B1UAmQAN,"2023 R1 Online+(Active)",Denver Basic Income Project,500000.0,Denver,US,Block,39.7512340,-105.0015180,"80202",CO,"1536 Wynkoop St. Suite 223",No,65.0,65.0,75.0,,,1.00,1.00,<10,0.10,"Housing,Housing development,Experiencing poverty,Homeless","194145842",Active,0,,One time drop in,Nonprofit,"2022-10-11 23:51:39","0054T000001jUQ7QAM","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 15:33:27",0.00
"0014T00000Y2hbsQAB",Makaha Cultural Learning Center,"0054T000001swLxQAI","100",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",Makaha Learning Center,150000.0,Waianae,US,Address,21.4611730,-158.2063220,"96792",HI,"84-1170 Farrington Hwy Bldg C2",Yes,,,,,,1.00,2.00,<10,0.20,"Native,Education,Vocational education,Transition-Age Youth (TAY)","194146655",Active,0,,Cohort,Nonprofit,"2022-11-18 23:29:33","0054T000001jUQ7QAM","2023-04-11 22:48:03","00515000006O7O1AAK","2023-04-12 20:37:25",0.00
"0014T00000Y2hCLQAZ",Purple Maia Foundation,"0054T000001swLxQAI","400",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,3871446.0,Honolulu,US,Zip,21.3834000,-157.9293000,"96701",HI,"98-820 Moanalua Rd. 15-547",Yes,80.0,50.0,85.0,,,1.00,53.00,"41-60",0.20,"Education,Education services,Tech & Digital Literacy,Workforce Development","193570810",Active,0,,Cohort,Nonprofit,"2022-11-18 23:27:58","0054T000001jUQ7QAM","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:19",0.00
"0014T00000Y2jvYQAR",Praxis,"0054T000001jUQ7QAM",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Nonprofit,"2022-12-04 16:52:31","0054T000001jUQ7QAM","2022-12-05 10:00:28","00515000006O7O1AAK","2023-01-03 14:50:18",99.00
"0014T00000Y2KXQQA3",Life Lab Science Program,"0054T000001k34NQAQ",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Nonprofit,"2022-11-26 00:48:26","0054T000001jUQ7QAM","2022-11-26 10:00:43","00515000006O7O1AAK","2022-11-30 17:46:12",133.00
"0014T00000Y2KXzQAN",Silicon Valley Council of Nonprofits,"0054T000001k34NQAQ",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Nonprofit,"2022-11-26 00:53:13","0054T000001jUQ7QAM","2022-11-26 10:00:43","00515000006O7O1AAK","2023-03-10 00:24:41",34.00
"0014T00000Y2mRZQAZ",Philadelphia Area Cooperative Alliance,"0054T000001szqeQAA","30",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,500000.0,Philadelphia,US,Address,39.9495820,-75.1629150,"19107",PA,"1315 Walnut St, Suite 320",Not Sure,,86.0,,,,1.00,7.00,<10,,"Business and industry,Entrepeuneurs",,Active,0,,Cohort,Nonprofit,"2022-12-05 17:33:03","0054T000001jUQ7QAM","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:21",0.00
"0014T00000Y2NLPQA3",Pennsylvania Educator Diversity Consortium (PEDC),"0051C000007hJg7QAE","400",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,600000.0,West Chester,US,Address,40.0119470,-75.6030190,"19380",PA,"1382 Kirkland Ave",Yes,,80.0,,,,1.00,3.00,<10,0.10,"Education,Equal opportunity in education,People of Color (POC),Teachers","194185614",Active,0,,Cohort,Other,"2022-10-29 19:54:02","0054T000001jUQ7QAM","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:25",0.00
"0014T00000Y2nNKQAZ",CORA - Community Overcoming Relationship Abuse,"0054T000001swLsQAI","50",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",CORA - Community Overcoming Relationship Abuse,7897908.0,San Mateo,US,Address,37.5466930,-122.3061060,"94403",CA,"2211 Palm Avenue",No,36.0,50.0,,,,1.00,49.00,"41-60",0.10,"Abuse prevention,Domestic violence,Housing,Legal services,Counseling,Low Income","193570355",Active,0,,Repeated drop in,Nonprofit,"2022-12-05 23:44:00","0054T0000025KzZQAU","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-11 22:39:07",15.00
"0014T00000Y2QmxQAF","10,000 Degrees","0054T000001swLiQAI","3050",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,12220777.0,San Rafael,US,Address,38.0139500,-122.5426230,"94903",CA,"1401 Los Gamos, Suite 205",No,,,,,,1.00,115.00,>100,0.10,"Education,Equal opportunity in education,Low Income,Training,College,Mentoring,First-generation college students,People of Color (POC)","193592643",Active,0,,Cohort,Nonprofit,"2022-11-18 20:18:05","0054T000001k34NQAQ","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:25",0.00
"0014T00000Y2QP5QAN",The Korean American Family Service Center,"0051C000007hJg7QAE","1500",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",KAFSC,3900000.0,Flushing,US,Zip,40.7675000,-73.8279000,"11354",NY,P.O. BOX 541429,Yes,99.9,99.9,99.9,,,1.00,18.00,"10-20",,"Family services,Asian,Domestic violence,Counseling,Advocacy,Immigrants",,Active,0,,Cohort,Nonprofit,"2022-11-18 20:18:05","0054T000001k34NQAQ","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:21",0.00
"0014T00000Y2RqvQAF",The Miami Foundation,"0054T0000025KzZQAU","100",,() 2023 R2 Premium(Accepted),,5439024.0,Miami,US,Address,25.7765780,-80.1943000,"33128",FL,"40 NW 3rd St #305",No,,,,,,0.00,36.00,"21-40",,,,Accepted,0,,Cohort,Nonprofit,"2020-06-15 22:18:42","00515000006O7O1AAK","2023-02-28 22:27:39","0054T000001jUQ7QAM","2023-04-06 18:59:44",6.00
"0014T00000Y2RunQAF",The Fredericksburg Christian Health Center,"0054T0000025KzZQAU","3000",,() 2023 R2 Premium(Accepted),,1380000.0,Fredericksburg,US,Address,38.2929970,-77.5281200,"22407",VA,"1129 Heatherstone Dr.",No,0.0,20.0,70.0,,,0.00,15.00,"10-20",,,,Accepted,0,,Repeated drop in,Nonprofit,"2022-11-18 20:18:05","0054T000001k34NQAQ","2023-02-23 23:26:20","0051C000008XsOpQAK","2023-04-06 18:59:44",6.00
"0014T00000Y2shcQAB",The Unity Council,"0054T0000025KzZQAU","50",,() 2023 R2 Premium(Accepted),TUC,1000000.0,Oakland,US,Address,37.7829580,-122.2226440,"94601",CA,"1900 Fruitvale Avenue",Yes,75.0,75.0,75.0,,,0.00,300.00,>100,,,,Accepted,0,,Cohort,Nonprofit,"2022-05-02 17:27:21","0054T000001jUQ7QAM","2023-02-23 23:26:20","0051C000008XsOpQAK","2023-04-06 18:59:44",6.00
"0014T00000Y2sjEQAR",Phoenix Symphony Association,"0054T000001szqoQAA","2000",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",The Phoenix Symphony,10000000.0,Phoenix,US,Address,33.4485810,-112.0722680,"85085",AZ,"1 N.  First Street",No,30.0,20.0,10.0,,,1.00,27.00,"21-40",0.20,"Arts,Performing arts,Music","194621642",Active,0,,One time drop in,Nonprofit,"2022-11-01 17:51:39","0054T000001k34NQAQ","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:19",0.00
"0014T00000Y2spnQAB",Sisters of Charity Foundation of South Carolina,"0054T000001jUQ7QAM",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,All other foundations,"2022-12-07 02:04:06","0054T000001jUQ7QAM","2022-12-07 10:00:16","00515000006O7O1AAK","2022-12-07 10:00:16",
"0014T00000Y2TSwQAN",Youth Services of Tulsa,"0054T000001joVrQAI","250",a054T00000B1UAlQAN,"2017 Co-Funded(Graduated) 2023 R1 Premium(Active)",,7600000.0,Tulsa,US,Address,36.1562690,-95.9792460,"74120",OK,"311 S. Madison Ave.",No,30.0,38.0,43.0,,,2.00,98.00,"61-100",1.10,"Family services,Homeless,Youth","193572505",Active,1,,Cohort,Nonprofit,"2017-09-06 14:12:27","00515000006O7O1AAK","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:21",0.00
"0014T00000Y2UUoQAN",SWHD,"00515000006O7O1AAK",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,,"2022-11-29 18:30:39","00515000006O7O1AAK","2022-11-30 10:01:25","00515000006O7O1AAK","2022-11-30 10:01:25",
"0014T00000Y2UzIQAV",Cares for Learning,"0051C000007hJg7QAE","111",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",FluentSeeds,2500000.0,Stillwater,US,Address,45.1419990,-92.8124140,"55082",MN,"13255 Ozark Trail North",No,,,,,,1.00,12.00,"10-20",1.10,"Education,Elementary and secondary education,Early Childhood,Literacy,Parents","194020763",Active,0,,Cohort,Nonprofit,"2022-11-01 17:51:39","0054T000001k34NQAQ","2023-04-12 20:03:03","00515000006O7O1AAK","2023-04-13 01:32:14",0.00
"0014T00000Y2WNgQAN",STEP into a Job!,"0054T0000025KzZQAU","200",,() 2023 R1 Premium(Withdrawn),Bay Area Medical Aacademy,2000000.0,San Francisco,US,Address,37.7907670,-122.4061220,"94108",CA,"530 Bush, suite 201, San Francisco, CA 94108",No,50.0,66.0,75.0,,,0.00,20.00,"10-20",,,,Withdrawn,0,,Cohort,Nonprofit,"2022-11-29 23:25:12","0054T0000025KzZQAU","2023-02-24 20:51:04","0051C000008XsOpQAK","2023-02-24 20:51:04",120.00
"0014T00000Y2X1tQAF",Reading Partners Silicon Valley,"0054T000001jUQ7QAM",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Nonprofit,"2022-11-30 00:29:39","0054T000001jUQ7QAM","2022-11-30 10:01:25","00515000006O7O1AAK","2022-11-30 18:47:42",133.00
"0014T00000Y2y2VQAR",National League of Cities Institute,"0054T000001swLnQAI","100",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",National League of Cities,37000000.0,Washington,US,Address,38.8985850,-77.0096570,"20001",DC,"660 North Capitol St NW #450",Yes,,,,,,1.00,150.00,>100,0.10,"Community improvement,Public policy","194251373",Active,0,,Cohort,Nonprofit,"2022-10-11 16:45:53","0054T000001jUQ7QAM","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-11 22:39:07",13.00
"0014T00000Y2yeGQAR",Veggielution,"0054T000001szqoQAA","350",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,2500000.0,San Jose,US,Block,37.3440630,-121.8474480,"95116",CA,"647 S King Rd",No,72.0,50.0,76.0,,,1.00,13.00,"10-20",0.20,"Low Income,Immigrants,Community Health","194767921",Active,0,,Repeated drop in,Nonprofit,"2022-12-08 18:13:38","0054T0000025KzZQAU","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:25",0.00
"0014T00000Y2YRkQAN",Barnes Foundation,"0054T000001swLiQAI","1000",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,25000000.0,Philadelphia,US,Address,39.9605700,-75.1725820,"19130",PA,"2025 Benjamin Franklin Parkway",No,40.0,25.0,30.0,,,1.00,233.00,>100,0.10,Arts,"193640996",Active,0,,Cohort,Nonprofit,"2022-11-30 16:24:18","0054T0000025KzZQAU","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-11 22:39:07",13.00
"0014T00000Y2YZKQA3",Friends of the Children National,"0054T000001szqjQAA","2500",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",Friends of the Children,13000000.0,Portland,US,Address,45.5443550,-122.6652810,"97212",OR,"44 NE Morris St",No,22.0,40.0,,,,1.00,41.00,"41-60",0.10,"Youth,Mentoring","194181548",Active,0,,Cohort,Nonprofit,"2022-11-30 17:02:56","0054T0000025KzZQAU","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:19",0.00
"0014T00000Y2Z3FQAV","Friends for Youth, Inc.","0051C000007hJl7QAE","300",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,1100000.0,Palo Alto,US,Address,37.4345460,-122.1090390,"94303",CA,"3460 W Bayshore Rd, Suite 203",Yes,36.0,99.9,99.9,,,1.00,7.00,<10,0.20,"Youth,Mentoring,Training,Low Income","194134124",Active,0,,Cohort,Nonprofit,"2022-11-01 17:51:39","0054T000001k34NQAQ","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:21",0.00
"0014T00000Y2ZAQQA3",Peninsula Youth Theatre,"0054T000001k34NQAQ",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Nonprofit,"2022-11-30 20:14:24","0054T000001jUQ7QAM","2022-12-01 10:00:31","00515000006O7O1AAK","2022-12-05 23:58:00",128.00
"0014T00000Y2ZIZQA3",Cambiar Education,"0054T0000025KzZQAU","2000",,() 2023 R2 Premium(Accepted),OnYourMark Education,4400000.0,San Diego,US,Address,32.9206100,-117.2134840,"92130",CA,"4653 Carmel Mountain Rd Ste 308-97",No,,50.0,50.0,,,0.00,12.00,"10-20",,,,Accepted,0,,Cohort,Nonprofit,"2022-11-01 17:51:39","0054T000001k34NQAQ","2023-03-01 20:14:29","0051C000008XsOpQAK","2023-04-06 18:59:44",6.00
"0014T00000Y2ZJ3QAN",Peninsula Conflict Resolution Center,"0054T000001joVrQAI","3778",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,2123900.0,San Mateo,US,Block,37.5585130,-122.3017720,"94402",CA,"1670 South Amphlett Blvd",Yes,20.0,99.9,81.0,,,1.00,15.00,"10-20",0.20,"Community improvement,Training,People of Color (POC)","194255689",Active,0,,Cohort,Nonprofit,"2022-11-18 20:18:05","0054T000001k34NQAQ","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-11 22:39:07",6.00
"0014T00000Y2zO5QAJ",World Impact Inc,"0051C000008qScWQAU","579",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",World Impact,8000000.0,Los Angeles,US,Address,34.0379910,-118.2919260,"90007",CA,"2001 S Vermont Ave",Yes,,,,,,1.00,54.00,"41-60",3.00,"Community improvement,Leadership development,Faith-based","193573484",Active,0,,Cohort,Nonprofit,"2022-11-18 20:18:05","0054T000001k34NQAQ","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:19",0.00
"0014T00000Y2zOjQAJ","Jewish Family Service of Dallas, Inc.","0051C000008qScWQAU","1000",a054T00000B1UAlQAN,"2023 R1 Premium(Active) 2022 R2 Premium(Postponed)",Jewish Family Service of Greater Dallas,10900000.0,Dallas,US,Block,32.9598240,-96.8183210,"75248",TX,"5402 Arapaho Rd.",No,,,,,,1.00,80.00,"61-100",0.10,"Family services,Mental health,Behavioral Health,Counseling,Case Management,Domestic violence,Low Income","193934921",Active,0,,Cohort,Nonprofit,"2022-03-30 23:31:11","0054T000001jUQ7QAM","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-11 22:39:07",15.00
"0014T00000Y2ZOmQAN",New Jersey Tutoring Corps,"0054T000001jUQ7QAM",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Nonprofit,"2022-11-30 21:32:22","0054T000001jUQ7QAM","2022-12-01 10:00:31","00515000006O7O1AAK","2022-12-01 10:00:31",
"0014T00000Y2ZXLQA3",Rock to the Future,"0054T000001jUQ7QAM","500",,() 2023 R2 Premium(Accepted),Rock to the Future,950000.0,Philadelphia,US,Address,39.9698930,-75.1412660,"19122",PA,"1201 N 3rd St #283",No,46.0,55.0,55.0,,,0.00,9.00,<10,,,,Accepted,0,,Cohort,Nonprofit,"2022-11-30 22:25:28","0054T000001jUQ7QAM","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-11 22:39:07",6.00
"0014T00000Y32nwQAB",Pennsylvania Organization for Women in Early Recovery,"0054T0000025KzZQAU","240",,() 2023 R1 Premium(Rejected),,7000000.0,Pittsburgh,US,Block,40.4447170,-79.8900950,"15221",PA,"907 West Street, 2nd floor",No,,,,,,0.00,73.00,"61-100",,,,Rejected,0,,Cohort,Nonprofit,"2022-11-18 21:55:35","0054T000001jUQ7QAM","2023-02-24 20:50:50","0051C000008XsOpQAK","2023-02-24 20:50:50",117.00
"0014T00000Y32Z3QAJ",Asian Pacific American Leadership Institute (APALI),"0054T000001swLxQAI","500",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,300000.0,Cupertino,US,Address,37.3276670,-122.0180390,"95014",CA,"10319 Denison Ave",Yes,99.9,99.9,99.9,,,1.00,0.00,,0.20,"Asian,Leadership development","193719126",Active,0,,Cohort,Nonprofit,"2022-11-07 21:56:03","0054T000001k34NQAQ","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-11 22:39:07",15.00
"0014T00000Y33GJQAZ",RE!NSTITUTE,"00515000006O7O1AAK",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,,"2022-12-09 20:29:06","00515000006O7O1AAK","2022-12-10 10:00:32","00515000006O7O1AAK","2022-12-10 10:00:32",
"0014T00000Y33HRQAZ",Reading Partners,"0054T000001ibDAQAY","8",,() 2023 R1 Online+(Postponed) 2024 R1 Online+(Accepted),,1500000.0,Milpitas,US,Address,37.4286990,-121.9166200,"95035",CA,"600B Valley Way",,,,,,,0.00,9.00,<10,0.10,"Education,Education services,Literacy,Youth","193569941",Accepted,0,,Cohort,Nonprofit,"2022-12-09 20:36:09","0054T0000025KzZQAU","2023-04-11 22:43:53","0051C000008XsOpQAK","2023-04-12 20:37:19",0.00
"0014T00000Y34MqQAJ",The Tech Interactive,"0054T000001joVrQAI","2000",a054T00000B1UAlQAN,"2023 R1 Premium(Active)",,23638704.0,San Jose,US,Address,37.3309420,-121.8902180,"95113",CA,"201 S. Market St.",,,,,,,1.00,96.00,"61-100",0.20,"Education,Elementary and secondary education,STEM,Museums","193573093",Active,0,,Repeated drop in,Nonprofit,"2022-11-30 03:52:32","0054T000001jUQ7QAM","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:21",0.00
"0014T00000Y35j3QAB",United Way of Tarrant County,"0054T000001jUQ7QAM",,,,,,Fort Worth,United States,Address,32.7605450,-97.3502140,"76107",TX,"201 North Rupert Street Suite 107",,,,,,,0.00,,,,,,,0,,,All other foundations,"2022-12-11 01:49:28","0054T000001jUQ7QAM","2023-01-10 17:18:35","0051C000008XsOpQAK","2023-01-10 17:18:39",
