DATE_CREATED,MEMBER_ID,SURVEY_ID,IP_ADDRESS,REC_ID,SL1,SL2,net_promoter_score_listen_for_good,l4g_meet_needs,l4g_respect,l4g_easy_get_services,l4g_connected,l4g_good_at,l4g_do_better,l4g_age,l4g_gender,l4g_race
2021-08-10T00:10:50+00:00,531051,274923972,72.201.117.40,12879673278,Human services,Targeted population support,9,Very well,Mostly,,,You help the parents and families of kids to understand the process and our rights. You gave us hops and help listen to us without judging. Giving help,I received conflict information twice from different people. First  from the English-speaking person I said maybe is me. I asked for a spanish. She sent me the wrong information it was for another family. She wanted me to accepted the school offered to just work with the IEP team and no go fo the full IEE. We are a higly educated family every one has a higher education degree I was looking for advice to my decision and  guidance after 12 years we are pretty solid with our knowledge of the system.  If I was a new parent I will take this person advice. All my previous experiences are been outstanding with everyone at Raising special kids.,,Male,Hispanic or Latino
2021-08-11T01:31:18+00:00,531051,274923972,174.205.129.4,12882781986,Human services,Targeted population support,10,Very well,Always,,,Dar consejos de que hacer.,,,Female,Hispanic or Latino
2021-08-11T13:15:14+00:00,531051,274923972,174.73.220.131,12883987029,Human services,Targeted population support,10,Extremely well,Always,,,For what I called about Gloria was very resourceful.,..,,Female,White
2021-08-12T04:25:35+00:00,531051,274923972,184.98.66.120,12885970005,Human services,Targeted population support,10,,Always,,,son muy atentos y se preocupan por el bienestar familiar,estan bien capasitados para mi no hay nada que mejorar,,Female,Hispanic or Latino
2021-08-12T07:46:40+00:00,531051,274923972,70.176.199.209,12886228937,Human services,Targeted population support,10,Extremely well,Always,,,Very good at support and kindly sharing much needed information.,Nothing that I am currently aware of.,,Female,
2021-08-12T12:47:53+00:00,531051,274923972,98.161.149.213,12886741406,Human services,Targeted population support,10,Very well,Always,,,Sharing information I would not otherwise have known.,,,Female,White
2021-08-14T21:34:57+00:00,531051,274923972,72.201.107.90,12892383381,Human services,Targeted population support,10,Extremely well,Always,,,Providing information need to navigate the process easier.,Nothing at the moment,,Male,White
2021-08-16T11:25:32+00:00,531051,274923972,72.223.31.186,12895205399,Human services,Targeted population support,10,Very well,Mostly,,,En lo personal me apoyaron a saber como puedo obtener servicios para mi niño.muy amable la.persona que me atendio,,,,
2021-08-17T00:31:32+00:00,531051,274923972,68.98.74.133,12897051821,Human services,Targeted population support,10,Extremely well,Always,,,Listening encouraging support expertise of resources and topic.,N/A,,Male,White
2021-08-18T05:32:49+00:00,531051,274923972,70.175.111.241,12900314256,Human services,Targeted population support,10,Very well,Always,,,The representative I spoke with was incredibly knowledgeable having had personal experience with raising a special needs kiddo as well as compassionate and personable. She gave me wonderful advice on how to pursue the services my daughter needs!,Nothing comes to mind! I had a very positive experience!,,Female,White
2021-08-19T12:44:46+00:00,531051,274923972,184.101.63.221,12903862897,Human services,Targeted population support,10,Very well,Always,,,Services available,None,,Female,Hispanic or Latino
2021-08-19T15:32:41+00:00,531051,274923972,174.205.245.74,12904305724,Human services,Targeted population support,9,Fairly well,Mostly,,,La representante Claudia Jaramillo es muy amable y está dispuesta a ayudar.,Mis experiencias pasadas con otras representante no fueron muy buenas. Tal vez entrenar mejor a su personal.,,Female,Hispanic or Latino
2021-08-19T16:03:31+00:00,531051,274923972,172.58.16.8,12904385597,Human services,Targeted population support,10,Extremely well,Always,,,Helping with info,I'm not sure,,Female,
2021-08-20T20:48:44+00:00,531051,274923972,68.99.225.128,12907657336,Human services,Targeted population support,10,Extremely well,Always,,,,,,Female,Another race or ethnicity please describe below
2021-08-23T13:10:23+00:00,531051,274923972,68.110.91.128,12911596515,Human services,Targeted population support,10,Extremely well,Always,,,Being kind understanding and informative,None,,Female,White
2021-08-25T13:04:43+00:00,531051,274923972,68.98.234.196,12917236681,Human services,Targeted population support,10,,,,,La atencion que brindan,Teniendo mas personal bilingue,,,
2021-08-25T18:10:01+00:00,531051,274923972,67.234.253.62,12918059503,Human services,Targeted population support,10,Extremely well,Always,,,Being empathetic and understanding as well as being extremely helpful and full of great resources,Nothing - Andrea Anderson whom I worked with was amazing!,,Female,White
2021-08-26T10:02:28+00:00,531051,274923972,98.171.90.49,12919719920,Human services,Targeted population support,10,Extremely well,Always,,,Providing information and connecting with the families,My experience is good there is no negative,,Female,
2021-08-26T13:36:32+00:00,531051,274923972,172.58.20.13,12920125071,Human services,Targeted population support,10,Very well,Always,,,Communication,,,Male,White
2021-08-26T13:36:30+00:00,531051,274923972,174.73.194.169,12920128754,Human services,Targeted population support,4,A little bit,Mostly,,,Tomar la atencion de regresar llamadas y mostrar interes por ayudar,tener mejor informacion en los aspectos de la vida adulta de un individuo despues de los 18 anos,,Female,Hispanic or Latino
2021-08-26T16:18:09+00:00,531051,274923972,174.205.240.103,12920553859,Human services,Targeted population support,9,A little bit,Mostly,,,Special needs children's various needs ?,Offer possible solutions that have worked for others -,,Female,Native American or Alaska Native
2021-08-26T22:33:16+00:00,531051,274923972,72.201.129.5,12921406736,Human services,Targeted population support,10,Extremely well,Always,,,Información muy segura y sobre todo muy amables y servicial,Para mi son muy eficientes,,Female,Hispanic or Latino
2021-08-27T00:32:33+00:00,531051,274923972,24.251.11.108,12921673795,Human services,Targeted population support,10,Very well,Always,,,Dan muy buena información y orientan  a las familias,Tengo muy poco  sabiendo de esta institución no sabría  decir .,,,
2021-08-27T03:22:58+00:00,531051,274923972,71.223.65.193,12921920200,Human services,Targeted population support,10,Fairly well,Mostly,,,Todo,,,Male,Hispanic or Latino
2021-08-29T19:42:19+00:00,531051,274923972,174.73.230.77,12926474212,Human services,Targeted population support,10,Extremely well,Always,,,Que son muy amables y responden muy rapido gracias,Creo q estan bien no necesitan mejorar,,Male,Hispanic or Latino
2021-08-29T21:25:19+00:00,531051,274923972,66.182.122.214,12926569422,Human services,Targeted population support,,Extremely well,Always,,,communication and information on kids with special needs and their services,nothing at this time,,Female,Hispanic or Latino
2021-08-30T17:38:42+00:00,531051,274923972,174.205.173.158,12928632245,Human services,Targeted population support,10,Very well,Always,,,Responder las preguntas que tenemos y decir repuestas rápidas,,,Female,Hispanic or Latino
2021-08-30T22:45:57+00:00,531051,274923972,184.98.88.1,12929475073,Human services,Targeted population support,10,Extremely well,Always,,,La información que proveen,,,Female,Hispanic or Latino
2021-08-31T14:37:13+00:00,531051,274923972,72.217.123.13,12931316221,Human services,Targeted population support,10,Extremely well,Always,,,Sending me the resources I needed,Nothing,,Female,Hispanic or Latino
2021-09-01T15:06:48+00:00,531051,274923972,184.4.49.137,12934531837,Human services,Targeted population support,10,Very well,Always,,,listening,I was referred to R.P.K. by my daughter's play therapist.  I appreciate the  information and  links I could review before the upcoming evaluation for speech and OT.  I misunderstood that you are an advocate group as well but I feel I have information to get the help my little one needs!,,Female,White
2021-09-01T18:11:47+00:00,531051,274923972,107.77.245.31,12935047104,Human services,Targeted population support,10,Fairly well,Always,,,Relacionar familias con las mismas necesidades y apoyo,Ya adults que sigue despues con nuestros hijos,,Female,Hispanic or Latino
2021-09-02T15:39:21+00:00,531051,274923972,67.1.26.57,12937744383,Human services,Targeted population support,10,Very well,Always,,,Orientar a los padres sobre cómo ayudar a nuestros hijos especiales,No lo se por mi lo hacen muy bien,,Female,Hispanic or Latino
2021-09-02T17:31:14+00:00,531051,274923972,70.163.183.46,12938045193,Human services,Targeted population support,9,Very well,Always,,,La atención bilingüe,Más personal bilingüe,,Female,Hispanic or Latino
2021-09-02T18:08:40+00:00,531051,274923972,184.101.85.46,12938126545,Human services,Targeted population support,10,Very well,Always,,,Follow through and communication,Can't think of a thing,,Female,White
2021-09-03T08:32:10+00:00,531051,274923972,68.3.24.7,12939766900,Human services,Targeted population support,5,Very well,Always,,,Calling back,Idk,,Female,Black or African American
2021-09-03T13:33:35+00:00,531051,274923972,68.104.172.6,12940376909,Human services,Targeted population support,9,Very well,Always,,,She was great. She was knowledgeable with the problems and answered. She was very polite and friendly. She was very helpful.,Nothing,,Female,Hispanic or Latino
2021-09-06T14:10:22+00:00,531051,274923972,68.98.60.249,12945580130,Human services,Targeted population support,10,Fairly well,Mostly,,,Understanding & resources,Not sure,,Female,White
2021-09-06T15:42:08+00:00,531051,274923972,67.234.241.207,12945746257,Human services,Targeted population support,10,Very well,Always,,,Communication,The email recap maybe just being a little more explanatory on what each link is and what I need to do,,Female,White
2021-09-07T07:01:42+00:00,531051,274923972,74.115.70.205,12947031704,Human services,Targeted population support,0,Not well at all,Mostly,,,I'm not really sure I've never really had good luck with getting helpful advice when I've reached out.,The woman that called me had a preconceived idea of what I was looking for didn't really listen to what I had to say. I got off the phone feeling defeated because it appeared her personal feelings came through rather than trying to help me figure out how to be a good advocate for my child. I walked away feeling defensive and like I just wasted my time.,,Female,White
2021-09-07T11:59:05+00:00,531051,274923972,24.255.31.218,12947551029,Human services,Targeted population support,10,Very well,Always,,,Providing resources and explanation of options.,,,Female,White
2021-09-07T16:42:04+00:00,531051,274923972,172.58.16.210,12948340512,Human services,Targeted population support,10,Fairly well,Always,,,Making you feel not as alone,Maybe a comprehensive website for Arizona providers with reviews,,Female,White
2021-09-07T17:07:04+00:00,531051,274923972,68.230.27.168,12948407601,Human services,Targeted population support,10,Very well,Always,,,Good at helping other family,,,Female,Native Hawaiian or other Pacific Islander
2021-09-07T19:58:01+00:00,531051,274923972,184.178.75.146,12948841538,Human services,Targeted population support,10,Extremely well,Always,,,All the things,Nothing,,Male,White
2021-09-09T12:00:47+00:00,531051,274923972,174.255.134.57,12953696143,Human services,Targeted population support,7,A little bit,Mostly,,,Not sure,Addressing the actual questions and not ignoring specific requests for help,,Female,White
2021-09-09T14:59:22+00:00,531051,274923972,72.217.81.184,12954178106,Human services,Targeted population support,10,Extremely well,Always,,,Supporting a parent through every new transition in Raising a Special Kid.,Nothing!,,Female,White
2021-09-09T17:00:23+00:00,531051,274923972,72.200.71.44,12954540259,Human services,Targeted population support,10,Very well,Mostly,,,Dan mucha información,Publicando más sus servicios,,Female,White
2021-09-09T17:36:37+00:00,531051,274923972,172.58.16.76,12954657984,Human services,Targeted population support,7,A little bit,Rarely,,,No puedo dar una opinión porque nada más se comunicaron conmigo una vez y me dieron unos números telefónicos equivocados de algunos programas.,Creo que dando una atención adecuada y dando un poco de seguimiento a los que buscamos un poco de ayuda para nuestros hijos con alguna discapacidad.,,Male,Hispanic or Latino
2021-09-09T19:59:25+00:00,531051,274923972,67.61.40.150,12955019568,Human services,Targeted population support,10,Fairly well,Always,,,an available resource that most caregivers may not know about,I don't know yet.  Maybe nothing )  I am still to new with it.,,Female,White
2021-09-10T15:27:26+00:00,531051,274923972,71.209.192.205,12957363951,Human services,Targeted population support,,Fairly well,Always,,,Support and training,More referrals or resources for mental health issues with our kids,,Female,White
2021-09-10T18:35:15+00:00,531051,274923972,70.176.16.89,12957819274,Human services,Targeted population support,10,Very well,Always,,,Que ofrecen ayuda pronto,Para mí está muy bien como están,,Female,Hispanic or Latino
2021-09-12T21:32:20+00:00,531051,274923972,64.79.133.104,12961045807,Human services,Targeted population support,10,Extremely well,Always,,,Responding to my reaching out for help. Very knowledgeable staff.,Not sure there is anything.,,Female,
2021-09-14T12:14:58+00:00,531051,274923972,174.205.237.59,12965526560,Human services,Targeted population support,10,Extremely well,Always,,,Saben como ayudar a personas con niños especiales,En mi opinión están haciendo un buen trabajo,,Male,Hispanic or Latino
2021-09-14T14:43:04+00:00,531051,274923972,70.162.217.152,12965956793,Human services,Targeted population support,10,Very well,Always,,,Listening. Understanding. Helpful. Knowledgeable. And more,I am a grandmother who adopted my grandson. I have plenty of support with him. Reading material would be great.,,Female,Hispanic or Latino
2021-09-14T15:10:47+00:00,531051,274923972,174.74.241.109,12966037894,Human services,Targeted population support,10,Extremely well,Always,,,Educating parents efficiently on IEPs and how to successfully work with educators to develop one using special designed education.,Nothing,,Female,White
2021-09-14T16:18:29+00:00,531051,274923972,172.58.16.105,12966692974,Human services,Targeted population support,10,Extremely well,Always,,,Providing timely information,Nothing I can think of!,,Female,Hispanic or Latino
2021-09-15T00:39:13+00:00,531051,274923972,24.156.93.194,12967501463,Human services,Targeted population support,10,Extremely well,Always,,,Connecting with parents where they are at!,Not sure! They have been amazing,,Female,White
2021-09-15T13:24:42+00:00,531051,274923972,98.168.57.94,12968942759,Human services,Targeted population support,10,Extremely well,Always,,,Guiding and answering questions,,,Female,Hispanic or Latino
2021-09-15T13:27:32+00:00,531051,274923972,97.124.199.253,12968951227,Human services,Targeted population support,10,Very well,Always,,,Great resources. Friendly and helpful staff.,Nothing.,,Female,Hispanic or Latino
2021-09-15T22:12:22+00:00,531051,274923972,174.205.33.148,12970377876,Human services,Targeted population support,10,Very well,Always,,,Knowledge,Put information on website,,Female,Multiracial or Multiethnic
2021-09-15T23:58:53+00:00,531051,274923972,184.98.33.63,12970658787,Human services,Targeted population support,,A little bit,Always,,,Si me regresaron la llamada muy amable me dieron varias opciones  pero de esas opciones no pude solucionar mi problema,No lo se es la primera vez que pedí ayuda,,Male,Hispanic or Latino
2021-09-16T13:32:19+00:00,531051,274923972,70.163.231.185,12972187983,Human services,Targeted population support,10,Very well,Always,,,Helping,,,Female,Hispanic or Latino
2021-09-16T14:20:50+00:00,531051,274923972,98.165.6.107,12972332371,Human services,Targeted population support,10,Very well,Always,,,Explican muy bien gracias,Para mi es perfecto,,Female,Hispanic or Latino
2021-09-17T14:20:04+00:00,531051,274923972,67.234.255.190,12975467548,Human services,Targeted population support,10,Fairly well,Always,,,Providing positive feedback and resources,Nothing,,Female,Hispanic or Latino
2021-09-17T15:30:44+00:00,531051,274923972,174.73.192.76,12975683653,Human services,Targeted population support,10,Very well,Always,,,Providing info & ideas on support measures for our kiddos.,Build a referral system for resources (ie good counselors or services).,,Female,White
2021-09-18T04:20:50+00:00,531051,274923972,107.127.60.7,12977131384,Human services,Targeted population support,10,Extremely well,Always,,,Support families with children with disabilities.,Nothing. I love it how it is.,,Female,Hispanic or Latino
2021-09-19T16:40:50+00:00,531051,274923972,75.167.165.206,12979190527,Human services,Targeted population support,10,Very well,Always,,,Follow up.  Listening and responding.,no answer,,,
2021-09-20T07:37:08+00:00,531051,274923972,107.127.25.20,12980121737,Human services,Targeted population support,10,Very well,Always,,,Answering your questions and understanding where your coming from. V,,,Female,Black or African American
2021-09-20T13:30:25+00:00,531051,274923972,173.28.125.210,12980788592,Human services,Targeted population support,10,Fairly well,Always,,,Giving good information to help guide you to make proper choice's,I really don't know yet,,Female,Hispanic or Latino
2021-09-21T03:19:43+00:00,531051,274923972,184.101.3.148,12982668332,Human services,Targeted population support,10,Very well,Mostly,,,Communicating,,,,
2021-09-21T15:49:48+00:00,531051,274923972,71.209.181.186,12984186572,Human services,Targeted population support,10,Extremely well,Always,,,Ravyn was very quick to respond to my online request. She called me within a few hours and followed up with an email. We set a time to talk and Ravyn really listened to our family's needs. She offered so many resources (more than I knew even existed!) and really shed some light on a situation we didn't know how to navigate.,I don't have any suggestions right now. My experience was amazing!,,Female,White
2021-09-23T03:48:11+00:00,531051,274923972,97.124.100.91,12989005312,Human services,Targeted population support,10,Very well,Always,,,Offering lots of classes and information on different subjects to help parents in areas of need.,I think you do an awesome job!,,Female,White
2021-09-23T07:01:04+00:00,531051,274923972,97.124.33.129,12989243402,Human services,Targeted population support,10,Extremely well,Always,,,Consejeria acerca de como ayudar a un niño con alguna discapacidad,Dar seguimiento a  personas que han pedido de su ayuda,,Female,Hispanic or Latino
2021-09-23T15:12:31+00:00,531051,274923972,208.127.93.232,12990319475,Human services,Targeted population support,10,,,,,Great resource for information,,,,
2021-09-23T20:49:59+00:00,531051,274923972,68.0.185.61,12991203508,Human services,Targeted population support,10,Very well,Always,,,Targeted advice timely responses,NA,,Female,White
2021-09-24T14:42:42+00:00,531051,274923972,70.180.23.223,12993205131,Human services,Targeted population support,7,Fairly well,Mostly,,,Communicating options,Not sure not much interaction so far,,Female,Black or African American
2021-09-28T09:41:32+00:00,531051,274923972,107.77.195.42,13001047243,Human services,Targeted population support,10,Extremely well,Always,,,Answering questions parents had,I feel already you do alot,,Female,White
2021-09-30T16:14:51+00:00,531051,274923972,216.160.207.10,13008909189,Human services,Targeted population support,10,Very well,Always,,,Quick responses and providing thorough helpful information,No recommendations- I was happy with the service!,,Female,White
2021-09-30T16:34:10+00:00,531051,274923972,184.185.43.26,13008965868,Human services,Targeted population support,0,Not well at all,Never,,,It was an awful experience and I never even got a call back as promised.,Everything. Why are you even here ?,,Female,Hispanic or Latino
2021-10-01T17:45:33+00:00,531051,274923972,68.99.90.166,13012176286,Human services,Targeted population support,10,Very well,Always,,,Referrals,Advocacy,,Male,White
2021-10-01T20:13:11+00:00,531051,274923972,70.162.65.125,13012526796,Human services,Targeted population support,8,Very well,Mostly,,,Advice,Meeting the children in need encourage them,,Male,Black or African American
2021-10-02T15:22:47+00:00,531051,274923972,68.98.35.2,13013832219,Human services,Targeted population support,10,Fairly well,Always,,,Very friendly and helpful with my questions.,N/A,,Female,White
2021-10-03T21:02:23+00:00,531051,274923972,73.188.220.58,13015407388,Human services,Targeted population support,10,Very well,Always,,,Fast contacting to address my inquiries,Offering  more details about public school programs what varieties do they have strengths and weaknesses.,,Prefer not to say,Asian
2021-10-04T09:26:36+00:00,531051,274923972,24.255.3.119,13016412154,Human services,Targeted population support,10,Extremely well,Always,,,Great advice and follow up,.,,Female,Asian
2021-10-07T02:02:12+00:00,531051,274923972,70.176.106.235,13025586114,Human services,Targeted population support,10,Extremely well,Always,,,Explaining what it is that needs to be done in order to help my child such as emails documents etc.,Nothing so far,,Female,
2021-10-07T08:51:11+00:00,531051,274923972,184.103.171.207,13026168209,Human services,Targeted population support,10,,,,,Provudu g support and information to parents who are trying to advocate for their special needs child(ren).,Just what they are doing.,,Female,White
2021-10-07T13:51:42+00:00,531051,274923972,98.161.143.22,13026851783,Human services,Targeted population support,7,Fairly well,Always,,,Prompt response to my request for help.,Not their fault but I didn't really click with the person I matched up with.,,Female,White
2021-10-11T07:04:34+00:00,531051,274923972,68.109.138.162,13034527304,Human services,Targeted population support,10,Extremely well,Always,,,Addressing myconcerns.,N/A,,Female,White
2021-10-12T12:52:07+00:00,531051,274923972,174.72.61.54,13037981707,Human services,Targeted population support,10,Very well,Always,,,Providing comfort education and resources to help reduce stress,I would say follow up with parents,,Female,Hispanic or Latino
2021-10-12T13:18:01+00:00,531051,274923972,75.167.103.184,13038058671,Human services,Targeted population support,10,Extremely well,Always,,,Connecting families with others who have "been there".,More print info on website that's easily accessable. I struggle with videos...but then I'm not the norm.,,Female,White
2021-10-13T15:36:07+00:00,531051,274923972,70.163.183.248,13041594203,Human services,Targeted population support,10,Extremely well,Always,,,Al escuchar atentamente a nuestro caso nos dieron las respuestas y asesoraron con base en la ley para ayudar a nuestro hijo en la escuela.,Creo que esta muy bien la manera que realizan la ayuda.,,Female,Hispanic or Latino
2021-10-13T15:58:40+00:00,531051,274923972,184.101.93.65,13041659913,Human services,Targeted population support,10,Extremely well,Always,,,Listening and gave me advice was to go what to and helped me a lot Just wanna say thank you for everything,Picking up the phone,,Female,Black or African American
2021-10-13T17:12:12+00:00,531051,274923972,72.201.134.25,13041862046,Human services,Targeted population support,10,Extremely well,Always,,,,,,Female,White
2021-10-14T03:33:05+00:00,531051,274923972,67.234.200.18,13043309319,Human services,Targeted population support,8,Very well,Always,,,Helping parents get informed with important information raising special kids,It’s perfect I really appreciate all the information,,Female,Hispanic or Latino
2021-10-14T10:36:03+00:00,531051,274923972,172.58.16.202,13043917813,Human services,Targeted population support,,Extremely well,Always,,,I am thankful I was able to connect with a parent with similar experiences. I wish I had contacted Raising Special Kids for resources a lot sooner.,I don't have any suggestions. I was extremely satisfied with the information I was given.,,Female,Hispanic or Latino
2021-10-14T18:45:52+00:00,531051,274923972,184.101.77.82,13045398154,Human services,Targeted population support,10,Very well,Always,,,Resources,I don't know,,Female,Multiracial or Multiethnic
2021-10-15T12:27:55+00:00,531051,274923972,184.103.133.203,13047293212,Human services,Targeted population support,10,Very well,Always,,,Providing information making me not feel alone and helping me get my child in the best place I can.,Honestly it was great,,Female,White
2021-10-15T12:59:19+00:00,531051,274923972,99.13.225.161,13047365040,Human services,Targeted population support,10,Extremely well,Mostly,,,Helps on supporting questions.,To keep families informed about questions,,Female,Hispanic or Latino
2021-10-15T17:04:39+00:00,531051,274923972,64.119.33.23,13048010386,Human services,Targeted population support,10,Very well,Always,,,Kathy has been my contact for several years.  She is amazing at pointing me towards resources and giving me information and ideas about how to handle the IEP process.,,,Female,White
2021-10-15T19:48:41+00:00,531051,274923972,166.205.111.6,13048389695,Human services,Targeted population support,10,Very well,Always,,,Ayudando a encontrar ayuda para personas en crisis,Están ayudando bien,,Male,Hispanic or Latino
2021-10-18T14:50:55+00:00,531051,274923972,98.177.41.175,13053111848,Human services,Targeted population support,10,Extremely well,Always,,,Resources classes and much more.,So far I’m very pleased with everything about this organization.,,Female,Hispanic or Latino
2021-10-19T05:09:17+00:00,531051,274923972,73.24.132.108,13054731186,Human services,Targeted population support,10,Extremely well,Always,,,Everything!!! Amazing resources. They give great advice and if they didn’t know the answers or direction you should take… they follow up and connect you with the best person to guide you through the process.,Nothing!!!!  Just keep making sure to educate pediatricians about why we (as parents) should make the call to connect with you.  It makes a difference when you can trust the person behind the phone because they’ve been in your shoes.  Raising our special kids is lonely without Raising Special Kids.  You make everything easier so that we don’t have to make mistakes the first time around and we can educate ourselves and bring more people to you who need support.,,Female,White
2021-10-19T11:58:32+00:00,531051,274923972,72.104.91.50,13055469794,Human services,Targeted population support,10,Fairly well,Always,,,Providing connections to doctors and other specialists,Would you be able to create and maintain a database that everyone contributes to and has access to with some sort of membership code? I think navigating through the myriad doctors is the hardest part.,,Female,White
2021-10-20T11:59:53+00:00,531051,274923972,97.124.240.31,13058725587,Human services,Targeted population support,10,Extremely well,Always,,,Supporting us. I was a complete  reck,I have no idea. I was so upset when I contacted  you guys. It was like a ray of sunshine thru a fog,,Female,Multiracial or Multiethnic
2021-10-21T13:28:16+00:00,531051,274923972,68.225.202.128,13062173636,Human services,Targeted population support,10,Extremely well,Mostly,,,La información es perfecta para aprender de la forma correcta,Creo que para mi esta muy bien . Mándanos la información de entrenamientos para papá  y fechas .,,Male,Hispanic or Latino
2021-10-21T15:19:23+00:00,531051,274923972,192.199.225.145,13062533096,Human services,Targeted population support,10,Extremely well,Always,,,Helping kids that have special needs helping families that have kids with special needs.,Keep helping kids with special needs.,,Female,Native American or Alaska Native
2021-10-22T19:20:05+00:00,531051,274923972,204.43.65.14,13066385958,Human services,Targeted population support,10,Very well,Always,,,Listening checking in with you and following up!My experience with Angelica was outstanding!,Nothing,,Female,White
2021-10-23T02:25:12+00:00,531051,274923972,68.2.244.183,13067075361,Human services,Targeted population support,10,Very well,Always,,,Providing information - advice support references referrals.,I can't think of anything they could do better.,,,
2021-10-24T17:26:09+00:00,531051,274923972,70.171.208.228,13069220519,Human services,Targeted population support,10,Extremely well,Always,,,They provided information on home school.,,,Female,Hispanic or Latino
2021-10-25T03:38:59+00:00,531051,274923972,68.3.196.106,13069948546,Human services,Targeted population support,10,Extremely well,Always,,,Talking parents through the confusion of new diagnosis and next steps with empathy and expertise.,Name a day in honor of Laurie Shook. (In all seriousness she rocks and I can't think of any area of improvement).,,Female,White
2021-10-25T07:22:45+00:00,531051,274923972,107.77.231.200,13070190977,Human services,Targeted population support,10,Extremely well,Always,,,Tomarnos en cuenta como papás con necesidades especiales.,N\A,,Female,Hispanic or Latino
2021-10-25T14:48:19+00:00,531051,274923972,98.179.85.180,13071123988,Human services,Targeted population support,10,Very well,Always,,,being quick and knowledgeable people,,,Female,White
2021-10-25T20:40:20+00:00,531051,274923972,172.58.16.139,13072141395,Human services,Targeted population support,8,Fairly well,Mostly,,,Ayudando a nosotras para saber más sobre ayudar a nuestros hijos,Dando más ayuda a quienes lo necesitan,,Female,Hispanic or Latino
2021-10-26T19:13:09+00:00,531051,274923972,70.172.98.13,13075374786,Human services,Targeted population support,5,Fairly well,Rarely,,,Advising,,,Female,Asian
2021-10-26T19:35:35+00:00,531051,274923972,184.4.54.207,13075459114,Human services,Targeted population support,10,Extremely well,Always,,,Providing resources and valuable information.,They're very good at educating parents and to provide important resources according with  our kids needs and conditions.,,Female,Hispanic or Latino
2021-10-26T21:07:44+00:00,531051,274923972,174.205.107.42,13075711397,Human services,Targeted population support,4,A little bit,Sometimes,,,Listening,Responding,,Female,Multiracial or Multiethnic
2021-10-27T13:07:42+00:00,531051,274923972,72.222.190.109,13077850803,Human services,Targeted population support,,Extremely well,Always,,,Offering support,not sure at this time as we are still new to all this,,Female,Multiracial or Multiethnic
2021-10-28T00:12:03+00:00,531051,274923972,174.205.32.78,13079821900,Human services,Targeted population support,10,Extremely well,Always,,,Giving advice,Not much,,Female,White
2021-10-28T04:51:15+00:00,531051,274923972,68.104.136.214,13080500443,Human services,Targeted population support,10,Extremely well,Always,,,Principalmente la hermosa labor de apoyarnos a nosotras como madres  en el desarrollo de nuestros hijos que en ocasiones por no ser profesionales no sabemos cómo atender a nuestros hijos  estoy infinita mente agradecida con la señora Paulina Serna  fue muy amable atenta comprensiva ojalá  las instituciones contaran con la excelente calidad de ser humano que es ella   Estoy muy agradecida por haber tomado mi llamado para poder encaminar mejor ami hijo en sus discapacidades y saberlas manejar para que pueda entenderle mejor y el así poder sobrellevarlas en su apenas comienzo de vida gracias infinitas,En mi opinión nada tienen una excelente atención,,Female,Hispanic or Latino
2021-10-28T05:13:31+00:00,531051,274923972,68.231.177.168,13080525711,Human services,Targeted population support,10,Extremely well,Always,,,Advocates for children with Disabilities and Special Needs.,Attend CFT’s IEP’s Court Appearances.,,Female,Black or African American
2021-10-28T20:13:25+00:00,531051,274923972,107.77.227.144,13082681500,Human services,Targeted population support,10,Extremely well,Always,,,Guiding parents on their journey for school supports for their children,No suggestions,,Female,White
2021-10-29T21:07:35+00:00,531051,274923972,72.195.209.232,13086283742,Human services,Targeted population support,10,Extremely well,Sometimes,,,Apenas sabemos de esta asociación pero las personas con las que platico mi esposo fueron muy amables y sencillos. Le dieron información y ayuda específica y eficiente para nuestra necesidad.,Quizás teniendo una bolsa de trabajo Para que padres como yo podamos trabajar ayudando.,,Female,Hispanic or Latino
2021-10-29T23:06:04+00:00,531051,274923972,72.195.209.232,13086511993,Human services,Targeted population support,10,Extremely well,Always,,,Informar Orientar y recomendar servicios reales para nuestros hijos.,Aún no lo se,,Male,Hispanic or Latino
2021-10-30T16:04:26+00:00,531051,274923972,71.33.64.6,13087647636,Human services,Targeted population support,10,Extremely well,Always,,,Guardianship process,N/a,,Female,White
2021-11-01T07:43:35+00:00,531051,274923972,134.114.223.247,13089891930,Human services,Targeted population support,10,Extremely well,Always,,,Raising Special Kids has the uniqueness of supporting and really caring for the whole individual and family in whatever their needs may be big and small.,Nothing. They are great!!,,Female,White
2021-11-01T09:01:23+00:00,531051,274923972,98.179.122.157,13089989114,Human services,Targeted population support,10,Extremely well,Always,,,The support information and knowledge was extremely helpful. I was stuck where to go now I at least know the next few steps!,Nothing that I can’t think of. I’m just very thankful for everything.,,Female,White
2021-11-01T16:19:44+00:00,531051,274923972,72.208.112.9,13091001065,Human services,Targeted population support,10,Extremely well,Always,,,Explican perfecto el procedimiento y nos sirve de mucha alluda,Pienso q todo estubo bien explicado no creo q allá detalles,,Female,Hispanic or Latino
2021-11-01T17:56:48+00:00,531051,274923972,67.1.138.16,13091269032,Human services,Targeted population support,10,Extremely well,Always,,,Getting correct information out to families to educate about learning differences/disabilities.,I don’t know. They’ve been on top of it.,,Female,White
2021-11-04T13:00:31+00:00,531051,274923972,72.200.120.32,13099931619,Human services,Targeted population support,10,Extremely well,Always,,,Hola muy profecionales y amables.Se pone en la preocupacion que uno esta pasando.,Nose aun estoy conociendo El Sistema de ustedes quisas El proporcionar terapias para nuestras niños.,,Female,Hispanic or Latino
